time,neo_distance_to_goal,neo_distance_to_obstacle1,neo_distance_to_obstacle2,manipulability
8.299999999999867,0.026790939246910332,1.0992946625555153,1.5047769991479,0.11940326230199429
8.309999999999867,0.026681657054074298,1.1012312875982675,1.5069381664139019,0.11941455560811154
8.319999999999867,0.026572856439563718,1.1031681497742811,1.5090963081999542,0.11942526405295523
8.329999999999867,0.026464536249833855,1.1051052480711632,1.5112515539720581,0.11943541133749751
8.339999999999867,0.02635669436050066,1.1070425803464412,1.5134038797469958,0.11944500376853293
8.349999999999866,0.026249328684798463,1.1089801444959333,1.5155532631182858,0.11945404811589909
8.359999999999866,0.026142438426837052,1.1109179400848594,1.517699905077409,0.11946257489960053
8.369999999999866,0.026036021018844585,1.1128559645052214,1.519843706749974,0.11947058239110091
8.379999999999866,0.02593007517880332,1.1147942167902138,1.521984792232451,0.11947809232403034
8.389999999999866,0.025824599159436877,1.1167326954452033,1.5241232095958142,0.1194851180972616
8.399999999999865,0.025719591194550865,1.1186713989895636,1.52625900597699,0.1194916727992264
8.409999999999865,0.025615049500230313,1.1206103259565527,1.5283922275987318,0.11949776921426411
8.419999999999865,0.025510972275990886,1.1225494748931932,1.5305229197890267,0.11950341982887012
8.429999999999865,0.025407357705883565,1.1244888443601446,1.5326511270000533,0.11950863683784642
8.439999999999864,0.025304203959558094,1.1264284329315826,1.5347768928266987,0.11951343215035369
8.449999999999864,0.02520150950594539,1.1283682396425692,1.5369003260173366,0.11951782332735691
8.459999999999864,0.025099272143247975,1.1303082626357204,1.5390214002713094,0.11952181537177536
8.469999999999864,0.024997490005162857,1.1322485005247467,1.541140156701199,0.11952541938168454
8.479999999999864,0.024896160936541536,1.1341889515255816,1.5432565733132912,0.11952864090413116
8.489999999999863,0.024795283359973018,1.1361296146999547,1.545370754330229,0.11953149621208276
8.499999999999863,0.024694855634601085,1.1380704890858142,1.5474827981584067,0.11953400048118663
8.509999999999863,0.02459487557041712,1.1400115729514309,1.5495926808737994,0.11953615853077518
8.519999999999863,0.02449534102271142,1.1419528646151742,1.5517003831748042,0.11953797577139896
8.529999999999863,0.024396250559140555,1.1438943634839727,1.5538060558927071,0.11953947083697201
8.539999999999862,0.02429760200504769,1.1458360679022417,1.5559096773962104,0.11954064850244038
